x,y,z,value,lat,long
130,13,4,4.215111424395727,40.71642,-111.7517958
130,13,5,4.644778868266363,40.69291,-111.7517958
130,13,6,4.57563359786198,40.66939,-111.7517958
130,13,7,4.7809420484336815,40.64588,-111.7517958
130,13,8,3.942866210078648,40.62236,-111.7517958
130,13,9,4.119891869480301,40.59885,-111.7517958
130,14,0,5.880277426871889,40.81048,-111.7325994
130,14,1,5.074777116192449,40.78696,-111.7325994
130,14,2,5.169835361830456,40.76345,-111.7325994
130,14,3,5.020360756517695,40.73993,-111.7325994
130,14,4,4.155099911533168,40.71642,-111.7325994
130,14,5,4.403566171933135,40.69291,-111.7325994
130,14,6,3.9696807724586014,40.66939,-111.7325994
130,14,7,3.6879999888099517,40.64588,-111.7325994
130,14,8,5.274763036947403,40.62236,-111.7325994
130,14,9,3.6012697902457984,40.59885,-111.7325994
130,15,0,5.537423153225583,40.81048,-111.713403
130,15,1,4.395518057675245,40.78696,-111.713403
130,15,2,4.51539321721842,40.76345,-111.713403
130,15,3,4.569803224153476,40.73993,-111.713403
130,15,4,3.6466119770099037,40.71642,-111.713403
130,15,5,4.292808337753867,40.69291,-111.713403
130,15,6,3.3756591224468693,40.66939,-111.713403
130,15,7,3.8344299660048025,40.64588,-111.713403
130,15,8,3.6601577704268817,40.62236,-111.713403
130,15,9,3.0629044205968747,40.59885,-111.713403
131,0,0,9.264449817187977,40.81048,-112.001349
131,0,1,9.009207592330354,40.78696,-112.001349
131,0,2,8.858265562651098,40.76345,-112.001349
131,0,3,8.356340724417823,40.73993,-112.001349
131,0,4,8.786503485198732,40.71642,-112.001349
131,0,5,7.857295537506465,40.69291,-112.001349
131,0,6,7.545432378406749,40.66939,-112.001349
131,0,7,7.384298231774629,40.64588,-112.001349
131,0,8,7.150279665438541,40.62236,-112.001349
131,0,9,7.065156187403271,40.59885,-112.001349
131,1,0,8.760743182858647,40.81048,-111.9821526
131,1,1,8.564291566599225,40.78696,-111.9821526
131,1,2,8.38930485463525,40.76345,-111.9821526
131,1,3,8.249974105978227,40.73993,-111.9821526
131,1,4,8.43980713599895,40.71642,-111.9821526
131,1,5,7.188918694755672,40.69291,-111.9821526
131,1,6,6.775364624141247,40.66939,-111.9821526
131,1,7,6.789836345113689,40.64588,-111.9821526
131,1,8,6.513814319425255,40.62236,-111.9821526
131,1,9,6.4781710575958815,40.59885,-111.9821526
131,2,0,8.211402990058026,40.81048,-111.9629562
131,2,1,7.7920670840149375,40.78696,-111.9629562
131,2,2,7.368259976195986,40.76345,-111.9629562
131,2,3,8.676960262917978,40.73993,-111.9629562
131,2,4,7.689428963299418,40.71642,-111.9629562
131,2,5,6.209396134819437,40.69291,-111.9629562
131,2,6,5.851371295152869,40.66939,-111.9629562
131,2,7,6.037820571369546,40.64588,-111.9629562
131,2,8,5.5703761287381734,40.62236,-111.9629562
131,2,9,5.787951193021589,40.59885,-111.9629562
131,3,0,8.467076179995649,40.81048,-111.9437598
131,3,1,8.853076790758662,40.78696,-111.9437598
131,3,2,9.322955972693407,40.76345,-111.9437598
131,3,3,8.515564234157699,40.73993,-111.9437598
131,3,4,6.20810441150913,40.71642,-111.9437598
131,3,5,4.9907236358749145,40.69291,-111.9437598
131,3,6,4.637645779650145,40.66939,-111.9437598
131,3,7,5.812621137594372,40.64588,-111.9437598
131,3,8,4.505326626299743,40.62236,-111.9437598
131,3,9,5.04272997929355,40.59885,-111.9437598
131,4,0,8.562682939064768,40.81048,-111.9245634
131,4,1,9.352663827826575,40.78696,-111.9245634
131,4,2,8.79138378423486,40.76345,-111.9245634
131,4,3,7.97531065223095,40.73993,-111.9245634
131,4,4,5.586911484265906,40.71642,-111.9245634
131,4,5,4.479369578460701,40.69291,-111.9245634
131,4,6,4.448293007438247,40.66939,-111.9245634
131,4,7,5.342259323787544,40.64588,-111.9245634
131,4,8,4.693032621269016,40.62236,-111.9245634
131,4,9,4.774620883324942,40.59885,-111.9245634
131,5,0,8.080140919222277,40.81048,-111.905367
131,5,1,8.436003911660443,40.78696,-111.905367
131,5,2,8.415401212926637,40.76345,-111.905367
131,5,3,7.023990676860133,40.73993,-111.905367
131,5,4,6.1221634966868965,40.71642,-111.905367
131,5,5,6.2117479169112,40.69291,-111.905367
131,5,6,4.885332050762357,40.66939,-111.905367
131,5,7,6.179103284299934,40.64588,-111.905367
131,5,8,5.787573323295798,40.62236,-111.905367
131,5,9,7.206395279288141,40.59885,-111.905367
131,6,0,7.261891350605763,40.81048,-111.8861706
131,6,1,7.740508551068715,40.78696,-111.8861706
131,6,2,7.2137479829910225,40.76345,-111.8861706
131,6,3,7.451563818982076,40.73993,-111.8861706
131,6,4,7.205603521964087,40.71642,-111.8861706
131,6,5,5.56501224012951,40.69291,-111.8861706
131,6,6,5.847468654345131,40.66939,-111.8861706
131,6,7,7.620639208657544,40.64588,-111.8861706
131,6,8,5.831548530263778,40.62236,-111.8861706
131,6,9,6.150539569330789,40.59885,-111.8861706
131,7,0,6.463469420632579,40.81048,-111.8669742
131,7,1,7.179378563503314,40.78696,-111.8669742
131,7,2,7.49357540120013,40.76345,-111.8669742
131,7,3,7.31025454667707,40.73993,-111.8669742
131,7,4,7.3084092634507,40.71642,-111.8669742
131,7,5,6.328426533981302,40.69291,-111.8669742
131,7,6,5.101886862054381,40.66939,-111.8669742
131,7,7,7.004953457292369,40.64588,-111.8669742
131,7,8,6.021571825522689,40.62236,-111.8669742
131,7,9,5.769497493406446,40.59885,-111.8669742
131,8,0,5.569659415541369,40.81048,-111.8477778
131,8,1,6.434551551005603,40.78696,-111.8477778
131,8,2,7.734934530640122,40.76345,-111.8477778
131,8,3,7.397902051160549,40.73993,-111.8477778
131,8,4,5.751809287366565,40.71642,-111.8477778
131,8,5,3.211350306630041,40.69291,-111.8477778
131,8,6,7.2957012686289096,40.66939,-111.8477778
131,8,7,4.312662091718663,40.64588,-111.8477778
131,8,8,5.8984760726416665,40.62236,-111.8477778
131,8,9,5.921472901247594,40.59885,-111.8477778
131,9,0,4.802240266750587,40.81048,-111.8285814
131,9,1,5.710822585800187,40.78696,-111.8285814
131,9,2,6.766412120483578,40.76345,-111.8285814
131,9,3,5.973085109236426,40.73993,-111.8285814
131,9,4,6.613857058397779,40.71642,-111.8285814
131,9,5,5.624578950230403,40.69291,-111.8285814
131,9,6,4.693542445692038,40.66939,-111.8285814
131,9,7,10.545006817817463,40.64588,-111.8285814
131,9,8,5.720910316286179,40.62236,-111.8285814
131,9,9,5.038379749425203,40.59885,-111.8285814
131,10,0,4.624943995642783,40.81048,-111.809385
131,10,1,5.773365919757511,40.78696,-111.809385
131,10,2,5.874345258002265,40.76345,-111.809385
131,10,3,5.74896573855579,40.73993,-111.809385
131,10,4,6.725793386441429,40.71642,-111.809385
131,10,5,7.855676998174174,40.69291,-111.809385
131,10,6,5.727187910472812,40.66939,-111.809385
131,10,7,5.031889499576822,40.64588,-111.809385
131,10,8,4.866793829984174,40.62236,-111.809385
131,10,9,5.047892646587784,40.59885,-111.809385
131,11,0,5.438644222352626,40.81048,-111.7901886
131,11,1,5.808332745473669,40.78696,-111.7901886
131,11,2,5.324971854273806,40.76345,-111.7901886
131,11,3,5.087435706717533,40.73993,-111.7901886
131,11,4,6.118740315332629,40.71642,-111.7901886
131,11,5,4.820756427506164,40.69291,-111.7901886
131,11,6,4.754819803799966,40.66939,-111.7901886
131,11,7,5.315272509417028,40.64588,-111.7901886
131,11,8,5.301373683027668,40.62236,-111.7901886
131,11,9,4.546924563712137,40.59885,-111.7901886
131,12,0,5.410971622503519,40.81048,-111.7709922
131,12,1,5.234156076702024,40.78696,-111.7709922
131,12,2,5.299123080583736,40.76345,-111.7709922
131,12,3,4.817525926287,40.73993,-111.7709922
131,12,4,4.661527534066847,40.71642,-111.7709922
131,12,5,4.49499164762456,40.69291,-111.7709922
131,12,6,4.597958323767571,40.66939,-111.7709922
131,12,7,4.583029273601961,40.64588,-111.7709922
131,12,8,4.306679765387822,40.62236,-111.7709922
131,12,9,4.149290709654288,40.59885,-111.7709922
131,13,0,5.57202789286544,40.81048,-111.7517958
131,13,1,4.475727716602635,40.78696,-111.7517958
131,13,2,5.278268668300012,40.76345,-111.7517958
131,13,3,4.7788310558905165,40.73993,-111.7517958
131,13,4,4.167146242880171,40.71642,-111.7517958
131,13,5,4.437204304577109,40.69291,-111.7517958
131,13,6,4.495780719685496,40.66939,-111.7517958
131,13,7,4.606187989113325,40.64588,-111.7517958
131,13,8,3.779661781352306,40.62236,-111.7517958
131,13,9,3.8579911362995345,40.59885,-111.7517958
131,14,0,5.555294678171374,40.81048,-111.7325994
131,14,1,4.857074242089993,40.78696,-111.7325994
131,14,2,4.898027707306817,40.76345,-111.7325994
131,14,3,4.738270092476294,40.73993,-111.7325994
131,14,4,3.9910571931453953,40.71642,-111.7325994
131,14,5,4.157869661525098,40.69291,-111.7325994
131,14,6,3.9481227132253145,40.66939,-111.7325994
131,14,7,3.4988061375084,40.64588,-111.7325994
131,14,8,4.996999973065043,40.62236,-111.7325994
131,14,9,3.3511141238159357,40.59885,-111.7325994
131,15,0,5.192390683897061,40.81048,-111.713403
131,15,1,4.218079595353156,40.78696,-111.713403
131,15,2,4.279431166738577,40.76345,-111.713403
131,15,3,4.287049551816657,40.73993,-111.713403
131,15,4,3.4933844980400512,40.71642,-111.713403
131,15,5,3.9856121094595403,40.69291,-111.713403
131,15,6,3.209003491755177,40.66939,-111.713403
131,15,7,3.8560296305097728,40.64588,-111.713403
131,15,8,3.4138355589459652,40.62236,-111.713403
131,15,9,2.8295186943008543,40.59885,-111.713403
132,0,0,9.474948634857284,40.81048,-112.001349
132,0,1,9.297155433588431,40.78696,-112.001349
132,0,2,9.18519545674605,40.76345,-112.001349
132,0,3,9.601612736278284,40.73993,-112.001349
132,0,4,9.927218646597073,40.71642,-112.001349
132,0,5,9.038900897180088,40.69291,-112.001349
132,0,6,8.330402591190118,40.66939,-112.001349
132,0,7,7.916992020425619,40.64588,-112.001349
132,0,8,7.503765370887149,40.62236,-112.001349
132,0,9,7.289406113757657,40.59885,-112.001349
132,1,0,9.146613850009098,40.81048,-111.9821526
132,1,1,9.192923939022702,40.78696,-111.9821526
132,1,2,8.970481308904146,40.76345,-111.9821526
132,1,3,9.579034642402354,40.73993,-111.9821526
132,1,4,10.269455835939526,40.71642,-111.9821526
132,1,5,8.764069038607289,40.69291,-111.9821526
132,1,6,7.6585726167892325,40.66939,-111.9821526
132,1,7,7.416373156057329,40.64588,-111.9821526
132,1,8,6.923961929131128,40.62236,-111.9821526
132,1,9,6.7260267165154675,40.59885,-111.9821526
132,2,0,9.174692389513876,40.81048,-111.9629562
132,2,1,9.610636976040862,40.78696,-111.9629562
132,2,2,9.610286796626319,40.76345,-111.9629562
132,2,3,9.671599861469444,40.73993,-111.9629562
132,2,4,10.894081997486483,40.71642,-111.9629562
132,2,5,7.96166305218405,40.69291,-111.9629562
132,2,6,6.7465022854445875,40.66939,-111.9629562
132,2,7,6.690495783091599,40.64588,-111.9629562
132,2,8,5.985577186431401,40.62236,-111.9629562
132,2,9,6.0197601369097615,40.59885,-111.9629562
132,3,0,8.85190199548343,40.81048,-111.9437598
132,3,1,9.262287252118128,40.78696,-111.9437598
132,3,2,9.827299010108229,40.76345,-111.9437598
132,3,3,9.88132477315405,40.73993,-111.9437598
132,3,4,8.879074611311179,40.71642,-111.9437598
132,3,5,6.525917443699688,40.69291,-111.9437598
132,3,6,5.343669499134465,40.66939,-111.9437598
132,3,7,6.4996133304183275,40.64588,-111.9437598
132,3,8,4.800279876590503,40.62236,-111.9437598
132,3,9,5.176103533209082,40.59885,-111.9437598
132,4,0,8.629811106068232,40.81048,-111.9245634
132,4,1,9.276379930812935,40.78696,-111.9245634
132,4,2,9.808147651709906,40.76345,-111.9245634
132,4,3,9.934217270247474,40.73993,-111.9245634
132,4,4,7.567681153582413,40.71642,-111.9245634
132,4,5,5.814711815126362,40.69291,-111.9245634
132,4,6,5.086044529437205,40.66939,-111.9245634
132,4,7,5.751428136717042,40.64588,-111.9245634
132,4,8,4.818661346277173,40.62236,-111.9245634
132,4,9,4.7760411328529955,40.59885,-111.9245634
132,5,0,8.161117478054102,40.81048,-111.905367
132,5,1,8.545717927435998,40.78696,-111.905367
132,5,2,9.099560179535066,40.76345,-111.905367
132,5,3,9.210550252618194,40.73993,-111.905367
132,5,4,8.900008996572144,40.71642,-111.905367
132,5,5,8.547512452994505,40.69291,-111.905367
132,5,6,5.511477624189136,40.66939,-111.905367
132,5,7,6.4260134243547,40.64588,-111.905367
132,5,8,5.541403043972919,40.62236,-111.905367
132,5,9,7.0877412978905525,40.59885,-111.905367
132,6,0,7.759744634964881,40.81048,-111.8861706
132,6,1,7.748939483411235,40.78696,-111.8861706
132,6,2,8.036209336354624,40.76345,-111.8861706
132,6,3,9.606877471912467,40.73993,-111.8861706
132,6,4,11.390899595994549,40.71642,-111.8861706
132,6,5,7.974381398595856,40.69291,-111.8861706
132,6,6,6.528146051237732,40.66939,-111.8861706
132,6,7,7.859165942857478,40.64588,-111.8861706
132,6,8,5.346309246795894,40.62236,-111.8861706
132,6,9,6.252758131161896,40.59885,-111.8861706
132,7,0,6.848042569251941,40.81048,-111.8669742
132,7,1,7.923958401698482,40.78696,-111.8669742
132,7,2,7.967241720457604,40.76345,-111.8669742
132,7,3,9.606789061156167,40.73993,-111.8669742
132,7,4,10.90667269916728,40.71642,-111.8669742
132,7,5,8.698321244532956,40.69291,-111.8669742
132,7,6,6.199299777279591,40.66939,-111.8669742
132,7,7,6.927020592665782,40.64588,-111.8669742
132,7,8,5.892445254200993,40.62236,-111.8669742
132,7,9,5.706308555280579,40.59885,-111.8669742
132,8,0,6.0990972284587235,40.81048,-111.8477778
132,8,1,7.179725493520585,40.78696,-111.8477778
132,8,2,7.458024936633593,40.76345,-111.8477778
132,8,3,8.982594722269264,40.73993,-111.8477778
132,8,4,7.180596951272351,40.71642,-111.8477778
132,8,5,5.091982133600275,40.69291,-111.8477778
132,8,6,6.375545296284427,40.66939,-111.8477778
132,8,7,4.490652418370411,40.64588,-111.8477778
132,8,8,5.568611592097989,40.62236,-111.8477778
132,8,9,5.470179020121485,40.59885,-111.8477778
132,9,0,5.252707178115889,40.81048,-111.8285814
132,9,1,6.096440881999629,40.78696,-111.8285814
132,9,2,7.618636914834492,40.76345,-111.8285814
132,9,3,6.874482296676062,40.73993,-111.8285814
132,9,4,6.615379094669373,40.71642,-111.8285814
132,9,5,6.497279533625608,40.69291,-111.8285814
132,9,6,5.238182121575143,40.66939,-111.8285814
132,9,7,7.294665321676115,40.64588,-111.8285814
132,9,8,5.77952684266006,40.62236,-111.8285814
132,9,9,5.132534601381759,40.59885,-111.8285814
132,10,0,4.7985618769444525,40.81048,-111.809385
132,10,1,5.826590979172439,40.78696,-111.809385
132,10,2,6.157550726555863,40.76345,-111.809385
132,10,3,5.833867955078538,40.73993,-111.809385
132,10,4,6.140565458628475,40.71642,-111.809385
132,10,5,6.336125306018095,40.69291,-111.809385
132,10,6,5.31894038449698,40.66939,-111.809385
132,10,7,5.115927666438252,40.64588,-111.809385
132,10,8,4.955268607974516,40.62236,-111.809385
132,10,9,5.154595403998026,40.59885,-111.809385
132,11,0,5.530857502907691,40.81048,-111.7901886
132,11,1,5.834789372505808,40.78696,-111.7901886
132,11,2,5.431333306163969,40.76345,-111.7901886
132,11,3,5.120488633284567,40.73993,-111.7901886
132,11,4,6.350916564577999,40.71642,-111.7901886
132,11,5,4.9139011430508095,40.69291,-111.7901886
132,11,6,4.839699540807184,40.66939,-111.7901886
132,11,7,5.345690916073508,40.64588,-111.7901886
132,11,8,5.326906694276172,40.62236,-111.7901886
132,11,9,4.653621373960486,40.59885,-111.7901886
132,12,0,5.517673947025736,40.81048,-111.7709922
132,12,1,5.3830638426502535,40.78696,-111.7709922
132,12,2,5.405826046554418,40.76345,-111.7709922
132,12,3,4.923908301068373,40.73993,-111.7709922
132,12,4,4.546339402373528,40.71642,-111.7709922
132,12,5,4.5961546917832425,40.69291,-111.7709922
132,12,6,4.704656268703942,40.66939,-111.7709922
132,12,7,4.6210743629365485,40.64588,-111.7709922
132,12,8,4.413373234852125,40.62236,-111.7709922
132,12,9,4.255983637934668,40.59885,-111.7709922
132,13,0,5.678730878079117,40.81048,-111.7517958
132,13,1,4.5606833305446175,40.78696,-111.7517958
132,13,2,5.38497165351298,40.76345,-111.7517958
132,13,3,4.885534016560544,40.73993,-111.7517958
132,13,4,4.159123908474337,40.71642,-111.7517958
132,13,5,4.543906958694166,40.69291,-111.7517958
132,13,6,4.499567478499958,40.66939,-111.7517958
132,13,7,4.631815844098102,40.64588,-111.7517958
132,13,8,3.866301496426897,40.62236,-111.7517958
132,13,9,3.9646932476594,40.59885,-111.7517958
132,14,0,5.661997663385291,40.81048,-111.7325994
132,14,1,4.963777227248188,40.78696,-111.7325994
132,14,2,5.004730692520026,40.76345,-111.7325994
132,14,3,4.844973077688225,40.73993,-111.7325994
132,14,4,4.097719913559426,40.71642,-111.7325994
132,14,5,4.2645726295525375,40.69291,-111.7325994
132,14,6,4.005631554728792,40.66939,-111.7325994
132,14,7,3.603861232423315,40.64588,-111.7325994
132,14,8,5.0012986606129,40.62236,-111.7325994
132,14,9,3.457794948967768,40.59885,-111.7325994
132,15,0,5.299093669110977,40.81048,-111.713403
132,15,1,4.3247825384561,40.78696,-111.713403
132,15,2,4.386134151642265,40.76345,-111.713403
132,15,3,4.393752537020931,40.73993,-111.713403
132,15,4,3.5993182702962567,40.71642,-111.713403
132,15,5,4.092315094627264,40.69291,-111.713403
132,15,6,3.3068743974088717,40.66939,-111.713403
132,15,7,3.8858960663939675,40.64588,-111.713403
132,15,8,3.466279908759487,40.62236,-111.713403
132,15,9,2.935369523172461,40.59885,-111.713403
133,0,0,9.660287003923877,40.81048,-112.001349
133,0,1,9.52216903800674,40.78696,-112.001349
133,0,2,9.422640723948232,40.76345,-112.001349
133,0,3,10.332809392023272,40.73993,-112.001349
133,0,4,10.725089410425117,40.71642,-112.001349
133,0,5,9.778189465533371,40.69291,-112.001349
133,0,6,8.761481460291424,40.66939,-112.001349
133,0,7,8.150037268797034,40.64588,-112.001349
133,0,8,7.7111766006933244,40.62236,-112.001349
133,0,9,7.485926312866088,40.59885,-112.001349
133,1,0,9.425359117956594,40.81048,-111.9821526
133,1,1,9.590754083346413,40.78696,-111.9821526
133,1,2,9.333421317094466,40.76345,-111.9821526
133,1,3,10.469855660232398,40.73993,-111.9821526
133,1,4,11.442543942921812,40.71642,-111.9821526
133,1,5,9.743107156076654,40.69291,-111.9821526
133,1,6,8.111127858495891,40.66939,-111.9821526
133,1,7,7.605844323176454,40.64588,-111.9821526
133,1,8,7.116515026289586,40.62236,-111.9821526
133,1,9,6.958748807850057,40.59885,-111.9821526
133,2,0,9.837951507939689,40.81048,-111.9629562
133,2,1,10.756536417750688,40.78696,-111.9629562
133,2,2,10.888163427315103,40.76345,-111.9629562
133,2,3,10.688041232250768,40.73993,-111.9629562
133,2,4,12.843463930067507,40.71642,-111.9629562
133,2,5,9.069696349740655,40.69291,-111.9629562
133,2,6,7.1607131030154925,40.66939,-111.9629562
133,2,7,6.817359294474869,40.64588,-111.9629562
133,2,8,6.1933218707003945,40.62236,-111.9629562
133,2,9,6.301759229719083,40.59885,-111.9629562
133,3,0,9.44763259212811,40.81048,-111.9437598
133,3,1,10.104288376078042,40.78696,-111.9437598
133,3,2,10.951248510425271,40.76345,-111.9437598
133,3,3,11.138583506471104,40.73993,-111.9437598
133,3,4,10.595329437582802,40.71642,-111.9437598
133,3,5,7.511682164261042,40.69291,-111.9437598
133,3,6,5.614885268552463,40.66939,-111.9437598
133,3,7,6.372658105590471,40.64588,-111.9437598
133,3,8,5.013226522075816,40.62236,-111.9437598
133,3,9,5.483518586968547,40.59885,-111.9437598
133,4,0,9.397487663667622,40.81048,-111.9245634
133,4,1,10.491765515397464,40.78696,-111.9245634
133,4,2,10.834282505709385,40.76345,-111.9245634
133,4,3,11.164620582817955,40.73993,-111.9245634
133,4,4,8.612450509051156,40.71642,-111.9245634
133,4,5,6.458771752618244,40.69291,-111.9245634
133,4,6,5.144552263204915,40.66939,-111.9245634
133,4,7,5.454540417410248,40.64588,-111.9245634
133,4,8,4.897922113444522,40.62236,-111.9245634
133,4,9,4.958282869442239,40.59885,-111.9245634
133,5,0,9.007013992629844,40.81048,-111.905367
133,5,1,9.945526384248035,40.78696,-111.905367
133,5,2,11.017912208021691,40.76345,-111.905367
133,5,3,10.29707469533303,40.73993,-111.905367
133,5,4,9.629516846879813,40.71642,-111.905367
133,5,5,9.002233078461053,40.69291,-111.905367
133,5,6,5.329409664031419,40.66939,-111.905367
133,5,7,5.695819430253663,40.64588,-111.905367
133,5,8,5.058451074527241,40.62236,-111.905367
133,5,9,6.842570904987132,40.59885,-111.905367
133,6,0,8.513442764436437,40.81048,-111.8861706
133,6,1,8.899082742126808,40.78696,-111.8861706
133,6,2,10.907241140923118,40.76345,-111.8861706
133,6,3,11.180222979681261,40.73993,-111.8861706
133,6,4,11.683136827254284,40.71642,-111.8861706
133,6,5,8.05201931167211,40.69291,-111.8861706
133,6,6,5.972193274062091,40.66939,-111.8861706
133,6,7,6.8353155708310185,40.64588,-111.8861706
133,6,8,4.328702162213767,40.62236,-111.8861706
133,6,9,6.346930337538927,40.59885,-111.8861706
133,7,0,7.349542108925236,40.81048,-111.8669742
133,7,1,9.075440783044337,40.78696,-111.8669742
133,7,2,10.226104319764168,40.76345,-111.8669742
133,7,3,11.145083923329098,40.73993,-111.8669742
133,7,4,11.459832136203351,40.71642,-111.8669742
133,7,5,8.96229473812055,40.69291,-111.8669742
133,7,6,5.989219117624055,40.66939,-111.8669742
133,7,7,6.401491963499978,40.64588,-111.8669742
133,7,8,5.603397442379002,40.62236,-111.8669742
133,7,9,5.677276791740251,40.59885,-111.8669742
133,8,0,6.871329421145317,40.81048,-111.8477778
133,8,1,8.093187256675801,40.78696,-111.8477778
133,8,2,8.828848480220463,40.76345,-111.8477778
133,8,3,11.255646361525928,40.73993,-111.8477778
133,8,4,7.847303048273259,40.71642,-111.8477778
133,8,5,5.791591851126121,40.69291,-111.8477778
133,8,6,5.6939143077165415,40.66939,-111.8477778
133,8,7,4.491901198261773,40.64588,-111.8477778
133,8,8,5.313129599343499,40.62236,-111.8477778
133,8,9,5.086982525712495,40.59885,-111.8477778
133,9,0,5.8889390588625545,40.81048,-111.8285814
133,9,1,6.636225262134874,40.78696,-111.8285814
133,9,2,8.771871340734295,40.76345,-111.8285814
133,9,3,7.738062453269676,40.73993,-111.8285814
133,9,4,6.017665183889048,40.71642,-111.8285814
133,9,5,6.6467610092381095,40.69291,-111.8285814
133,9,6,5.369665520922105,40.66939,-111.8285814
133,9,7,5.718657011861429,40.64588,-111.8285814
133,9,8,5.819833957293911,40.62236,-111.8285814
133,9,9,5.212089817065188,40.59885,-111.8285814
133,10,0,5.034796666714254,40.81048,-111.809385
133,10,1,5.928304185786894,40.78696,-111.809385
133,10,2,6.362087287952502,40.76345,-111.809385
133,10,3,5.8980308728039095,40.73993,-111.809385
133,10,4,5.63479705387268,40.71642,-111.809385
133,10,5,5.621552783634594,40.69291,-111.809385
133,10,6,5.105126984138293,40.66939,-111.809385
133,10,7,5.180546673096905,40.64588,-111.809385
133,10,8,5.008589527747851,40.62236,-111.809385
133,10,9,5.261298006447548,40.59885,-111.809385
133,11,0,5.600277488545283,40.81048,-111.7901886
133,11,1,6.015158214785558,40.78696,-111.7901886
133,11,2,5.537544198899014,40.76345,-111.7901886
133,11,3,5.12026301258601,40.73993,-111.7901886
133,11,4,6.643833554242693,40.71642,-111.7901886
133,11,5,4.9894757994233965,40.69291,-111.7901886
133,11,6,4.882872415762482,40.66939,-111.7901886
133,11,7,5.346302953956819,40.64588,-111.7901886
133,11,8,5.32093207681976,40.62236,-111.7901886
133,11,9,4.760313836511096,40.59885,-111.7901886
133,12,0,5.6243759891428935,40.81048,-111.7709922
133,12,1,5.405956140307597,40.78696,-111.7709922
133,12,2,5.5125290041411725,40.76345,-111.7709922
133,12,3,5.030151041001625,40.73993,-111.7709922
133,12,4,4.307658883764814,40.71642,-111.7709922
133,12,5,4.694837387004363,40.69291,-111.7709922
133,12,6,4.8113518922032315,40.66939,-111.7709922
133,12,7,4.586656715614828,40.64588,-111.7709922
133,12,8,4.52006090496975,40.62236,-111.7709922
133,12,9,4.362669126660015,40.59885,-111.7709922
133,13,0,5.785433863292689,40.81048,-111.7517958
133,13,1,4.637318323934992,40.78696,-111.7517958
133,13,2,5.491674638725533,40.76345,-111.7517958
133,13,3,4.992236966597684,40.73993,-111.7517958
133,13,4,4.1057866509614005,40.71642,-111.7517958
133,13,5,4.650609467339214,40.69291,-111.7517958
133,13,6,4.449628594025872,40.66939,-111.7517958
133,13,7,4.510241726005885,40.64588,-111.7517958
133,13,8,3.9406677530057292,40.62236,-111.7517958
133,13,9,4.071394666576741,40.59885,-111.7517958
133,14,0,5.768700648599209,40.81048,-111.7325994
133,14,1,5.070480212382324,40.78696,-111.7325994
133,14,2,5.11143367773292,40.76345,-111.7325994
133,14,3,4.951676062899293,40.73993,-111.7325994
133,14,4,4.204365117684947,40.71642,-111.7325994
133,14,5,4.371275590081947,40.69291,-111.7325994
133,14,6,4.036053741118469,40.66939,-111.7325994
133,14,7,3.708197351537761,40.64588,-111.7325994
133,14,8,4.693984640943311,40.62236,-111.7325994
133,14,9,3.564457387707222,40.59885,-111.7325994
133,15,0,5.405796654324895,40.81048,-111.713403
133,15,1,4.431485463319497,40.78696,-111.713403
133,15,2,4.492837136411237,40.76345,-111.713403
133,15,3,4.500455522221002,40.73993,-111.713403
133,15,4,3.7049156462871204,40.71642,-111.713403
133,15,5,4.199018079774687,40.69291,-111.713403
133,15,6,3.400829345390148,40.66939,-111.713403
133,15,7,3.882838927632892,40.64588,-111.713403
133,15,8,3.374872849359608,40.62236,-111.713403
133,15,9,3.040544798446777,40.59885,-111.713403
134,0,0,9.702814355754324,40.81048,-112.001349
134,0,1,9.508523899067175,40.78696,-112.001349
134,0,2,9.37844484823803,40.76345,-112.001349
134,0,3,9.573506465566286,40.73993,-112.001349
134,0,4,10.290287270981038,40.71642,-112.001349
134,0,5,9.499399864782934,40.69291,-112.001349
134,0,6,8.812660001601465,40.66939,-112.001349
134,0,7,8.487335641070437,40.64588,-112.001349
134,0,8,8.067231955427939,40.62236,-112.001349
134,0,9,7.779156613094695,40.59885,-112.001349
134,1,0,9.309827228428787,40.81048,-111.9821526
134,1,1,9.258560912888365,40.78696,-111.9821526
134,1,2,9.069714851339508,40.76345,-111.9821526
134,1,3,9.684117246491109,40.73993,-111.9821526
134,1,4,10.70825379112493,40.71642,-111.9821526
134,1,5,9.279117204579553,40.69291,-111.9821526
134,1,6,8.218220206541744,40.66939,-111.9821526
134,1,7,8.096260026798834,40.64588,-111.9821526
134,1,8,7.595698406762725,40.62236,-111.9821526
134,1,9,7.311880380586397,40.59885,-111.9821526
134,2,0,9.309624451922783,40.81048,-111.9629562
134,2,1,9.525113772273832,40.78696,-111.9629562
134,2,2,9.265004800097136,40.76345,-111.9629562
134,2,3,10.107357175565548,40.73993,-111.9629562
134,2,4,11.504688618778712,40.71642,-111.9629562
134,2,5,8.549696898146943,40.69291,-111.9629562
134,2,6,7.32101673971597,40.66939,-111.9629562
134,2,7,7.464939340163708,40.64588,-111.9629562
134,2,8,6.76446990746002,40.62236,-111.9629562
134,2,9,6.697076317552234,40.59885,-111.9629562
134,3,0,9.300865032620962,40.81048,-111.9437598
134,3,1,9.771708908940314,40.78696,-111.9437598
134,3,2,10.422637277825272,40.76345,-111.9437598
134,3,3,10.573534899056124,40.73993,-111.9437598
134,3,4,9.556658921976213,40.71642,-111.9437598
